CommonName,bID,GenBankID,OMV.Trial1,OMV.Trial2,OMV.Trial3,OMV.Trial4,OMV.Trial5,average.log.OMV,antilog.OMV.Trial1,antilog.OMV.Trial2,antilog.OMV.Trial3,antilog.OMV.Trial4,antilog.OMV.Trial5,average.antilog.omv,stdev.antilog
intF,b0281,947351,0.082815531,0.155522171,NA,NA,NA,0.119168851,1.210084034,1.430613013,,,,1.320348524,0.155937536
yagP,b0282,947411,0.351356863,0.155889188,NA,NA,NA,0.253623026,2.245726496,1.431822517,,,,1.838774507,0.575517023
yagQ,b0283,945010,-0.030759364,-0.268667871,NA,NA,NA,-0.149713618,0.931623931,0.538681585,,,,0.735152758,0.277852198
yagR,b0284,944961,0.285094747,0.029492848,-0.060506613,0.194708649,0.346088532,0.158975632,1.927945474,1.070268757,0.869948186,1.565700351,2.218648651,1.530502284,0.565882503
yagS,b0285,945710,0.248023435,-0.013835351,-0.148044956,0.125526654,0.107118259,0.063757608,1.770204478,0.968645018,0.711139896,1.335139529,1.279729729,1.21297173,0.400443713
yagT,b0286,945330,-0.234826861,-0.232691235,NA,NA,NA,-0.233759048,0.58233533,0.585205993,,,,0.583770661,0.002029866
ykgJ,b0288,945905,0.25747705,-0.20756093,NA,NA,NA,0.02495806,1.809160304,0.620067644,,,,1.214613974,0.840815483
yagV,b0289,946631,0.001562212,0.079938516,NA,NA,NA,0.040750364,1.003603603,1.20209424,,,,1.102848921,0.140354075
yagW,b0290,947349,0.224492864,0.228167639,NA,NA,NA,0.226330252,1.676844783,1.691093573,,,,1.683969178,0.010075416
yagX,b0291,947606,0.134320151,-0.260001142,NA,NA,NA,-0.062840496,1.362448675,0.549539429,,,,0.955994052,0.574813641
yagY,b0292,948806,-0.331941461,-0.08222756,NA,NA,NA,-0.207084511,0.465648855,0.827508455,,,,0.646578655,0.255873378
yagZ,b0293,948759,-0.295539474,-0.000489898,NA,NA,NA,-0.148014686,0.506361323,0.998872604,,,,0.752616964,0.348258067
ykgK,b0294,944966,-0.424146697,-0.054072774,NA,NA,NA,-0.239109736,0.376576577,0.882931937,,,,0.629754257,0.358047309
ykgL,b0295,944962,-0.031923924,0.116489518,NA,NA,NA,0.042282797,0.929129129,1.307643978,,,,1.118386554,0.267650416
ykgM_2,b0296,944960,-0.078771727,0.079743024,NA,NA,NA,0.000485648,0.834119498,1.201553254,,,,1.017836376,0.259814901
ykgM_1,b0296,944960,0.023912157,-0.147575953,NA,NA,NA,-0.061831898,1.056603773,0.711908285,,,,0.884256029,0.243736517
eaeH,b0297,944957,0.245213464,0.033706948,NA,NA,NA,0.139460206,1.758787879,1.080704471,,,,1.419746175,0.479477377
ykgA,b0300,944956,0.233430622,-0.050720716,NA,NA,NA,0.091354953,1.711711711,0.889773125,,,,1.300742418,0.581198348
ykgB,b0301,944974,0.153939967,0.049594766,NA,NA,NA,0.101767367,1.425410544,1.120972003,,,,1.273191274,0.215270557
ykgI,b0303,945658,0.083722081,0.12964266,NA,NA,NA,0.106682371,1.212612612,1.347853405,,,,1.280233009,0.095629681
ykgC,b0304,946092,0.03244474,0.104677985,NA,NA,NA,0.068561363,1.077568134,1.272559171,,,,1.175063652,0.137879484
ykgD,b0305,945616,-0.040470774,0.044125713,NA,NA,NA,0.00182747,0.911022758,1.106944159,,,,1.008983458,0.138537351
ykgE,b0306,948438,0.030648345,-0.053914341,NA,NA,NA,-0.011632998,1.073120138,0.883254094,,,,0.978187116,0.134255568
ykgF,b0307,944980,0.08225431,0.093675619,NA,NA,NA,0.087964965,1.208521302,1.240725245,,,,1.224623274,0.022771626
ykgG,b0308,945906,0.053274971,-0.021831207,NA,NA,NA,0.015721882,1.130511465,0.950974328,,,,1.040742896,0.126951927
ykgH,b0310,947513,-0.268295804,-0.298535966,NA,NA,NA,-0.283415885,0.539143279,0.502879618,,,,0.521011449,0.025642281
betA,b0311,945716,-0.018438373,0.175152497,NA,NA,NA,0.078357062,0.95843271,1.496761133,,,,1.227596921,0.380655678
betB,b0312,947376,0.23222962,0.152857554,NA,NA,NA,0.192543587,1.706984667,1.421862348,,,,1.564423507,0.201611925
betI,b0313,944981,-0.768507205,0.177501836,0.038169927,NA,NA,-0.184278481,0.170409105,1.504879881,1.091867469,,,0.922385485,0.683188239
betT,b0314,945079,-0.125808776,-0.15134676,NA,NA,NA,-0.138577768,0.748498999,0.705753824,,,,0.727126412,0.030225403
yahA,b0315,947459,0.10838188,0.349468549,NA,NA,NA,0.228925215,1.283458646,2.235983266,,,,1.759720956,0.673536618
yahB,b0316,945278,0.063770276,-0.115173547,NA,NA,NA,-0.025701636,1.158164572,0.767054908,,,,0.96260974,0.276556296
yahC,b0317,947337,0.104042969,-0.265323952,NA,NA,NA,-0.080640492,1.270699822,0.542845257,,,,0.90677254,0.514670898
yahD,b0318,947681,-0.301029996,0.204119983,0.209949526,NA,NA,0.037679838,0.5,1.600000001,1.62162162,,,1.24054054,0.641418033
yahE,b0319,947134,0.178662143,0.19383961,NA,NA,NA,0.186250877,1.508905852,1.562570461,,,,1.535738157,0.037946608
yahF,b0320,947298,0.238882089,0.204725271,NA,NA,NA,0.22180368,1.733333334,1.602231519,,,,1.667782427,0.092702982
yahG,b0321,945379,0.124938737,-0.003440948,NA,NA,NA,0.060748895,1.333333335,0.992108229,,,,1.162720782,0.241282586
yahH,b0322,945035,0.382978978,0.072968961,NA,NA,NA,0.22797397,2.415343917,1.182957007,,,,1.799150462,0.871429141
yahI,b0323,944984,-0.001591148,-0.200957011,NA,NA,NA,-0.10127408,0.99634295,0.629568498,,,,0.812955724,0.259348702
yahJ,b0324,944976,-0.190385371,0.081245181,NA,NA,NA,-0.054570095,0.645081562,1.205716436,,,,0.925398999,0.396428721
yahK,b0325,944975,0,-0.202245224,NA,NA,NA,-0.101122612,1,0.627703826,,,,0.813851913,0.263253149
yahL,b0326,944970,-0.00631889,0.010856323,NA,NA,NA,0.002268717,0.985555555,1.025312667,,,,1.005434111,0.028112524
yahM,b0327,944969,0.267812998,0.083181524,NA,NA,NA,0.175497261,1.852733687,1.211104238,,,,1.531918963,0.453700534
yahN,b0328,944968,0.086594245,-0.051915648,NA,NA,NA,0.017339299,1.220658684,0.887328339,,,,1.053993511,0.235700147
yahO,b0329,944985,0.001103671,0.19509118,NA,NA,NA,0.098097426,1.002544528,1.567080044,,,,1.284812286,0.399186891
prpR,b0330,944987,0.136644028,0.106617157,NA,NA,NA,0.121630593,1.369758575,1.27825399,,,,1.324006283,0.064703513
prpB,b0331,944990,0.136219747,-0.22016078,NA,NA,NA,-0.041970517,1.368421053,0.602336554,,,,0.985378803,0.541703544
prpC,b0333,947528,-0.068284728,0.001139668,NA,NA,NA,-0.03357253,0.854506306,1.002627629,,,,0.928566967,0.104737592
prpD,b0334,945931,0.462973604,0.095268066,0.329058719,0.334888263,NA,0.305547163,2.903846156,1.245283019,2.133333332,2.162162163,,2.111156167,0.678524666
prpE,b0335,946891,0.058907987,0.137079484,NA,NA,NA,0.097993736,1.14527027,1.371132686,,,,1.258201478,0.159708846
codB,b0336,944994,0.090430064,-0.002537886,NA,NA,NA,0.043946089,1.231487659,0.994173343,,,,1.112830501,0.167806562
codA,b0337,944996,0.167394869,-0.004650196,NA,NA,NA,0.081372337,1.470262461,0.989349649,,,,1.229806055,0.340056711
cynR,b0338,945001,0.026808019,0.169520869,NA,NA,NA,0.098164444,1.063672715,1.477477477,,,,1.270575096,0.292604153
cynT,b0339,946548,0.054596351,-0.197393217,NA,NA,NA,-0.071398433,1.133956386,0.634755954,,,,0.88435617,0.352988011
cynS,b0340,948998,0.166074661,0.207206702,NA,NA,NA,0.186640682,1.46579981,1.611412403,,,,1.538606106,0.102963652
cynX,b0341,946770,-0.128656619,0.013239336,NA,NA,NA,-0.057708642,0.743606849,1.030954114,,,,0.887280481,0.2031852
lacA,b0342,945674,-0.121625727,0.094463214,NA,NA,NA,-0.013581257,0.755743243,1.242977348,,,,0.999360295,0.344526539
lacY,b0343,949083,0.371067862,0.35295017,NA,NA,NA,0.362009016,2.349999999,2.253980581,,,,2.30199029,0.067895982
lacI,b0345,945007,0.172204694,0.146113977,NA,NA,NA,0.159159336,1.486636167,1.399954681,,,,1.443295424,0.061293066
mhpR,b0346,945938,0.130744234,0.152072457,NA,NA,NA,0.141408346,1.351276531,1.419294295,,,,1.385285413,0.048095822
mhpA,b0347,945197,-0.203388583,-0.290241327,NA,NA,NA,-0.246814955,0.626053456,0.512576478,,,,0.569314967,0.08024034
mhpB,b0348,945047,-0.048286877,-0.037703663,NA,NA,NA,-0.04299527,0.89477352,0.916845878,,,,0.905809699,0.015607514
mhpC,b0349,944954,-0.285863018,-0.067028095,NA,NA,NA,-0.176445557,0.517770117,0.856982404,,,,0.687376261,0.239859308
mhpD,b0350,944768,-0.088194781,0.132379906,NA,NA,NA,0.022092563,0.816216216,1.356375404,,,,1.08629581,0.381950225
mhpF,b0351,945008,0.184616924,-0.081965384,NA,NA,NA,0.05132577,1.529737538,0.828008159,,,,1.178872848,0.496197603
mhpE,b0352,945012,0.010231325,0.258790137,NA,NA,NA,0.134510731,1.02383819,1.814638568,,,,1.419238379,0.55918031
mhpT,b0353,944997,-0.028696916,-0.148027403,NA,NA,NA,-0.08836216,0.9360587,0.711168639,,,,0.823613669,0.159021287
yaiL,b0354,944993,0.17980389,-0.039610772,NA,NA,NA,0.070096559,1.512877939,0.912828578,,,,1.212853258,0.424298972
frmB,b0355,944991,-0.000107352,0.176472195,NA,NA,NA,0.088182422,0.999752843,1.501316283,,,,1.250534563,0.35465891
frmA,b0356,944988,0.048623787,0.238586751,NA,NA,NA,0.143605269,1.118468576,1.732154997,,,,1.425311787,0.433941829
frmR,b0357,944986,-0.100949991,-0.180971024,NA,NA,NA,-0.140960508,0.792592592,0.659217877,,,,0.725905234,0.094310166
yaiO,b0358,945014,0.084429213,0.253473504,NA,NA,NA,0.168951359,1.214588635,1.792559186,,,,1.503573911,0.408686896
yaiX,b0359,4056039,0.102146451,0.223082645,NA,NA,NA,0.162614548,1.265162909,1.671408648,,,,1.468285778,0.287259117
yaiF,b0362,4056039,-0.247490068,0,NA,NA,NA,-0.123745034,0.565600692,1,,,,0.782800346,0.307166697
yaiP,b0363,945308,0.128241372,0.081460158,NA,NA,NA,0.104850765,1.34351145,1.206313416,,,,1.274912433,0.09701366
yaiS,b0364,946967,-0.079844798,0.042415235,NA,NA,NA,-0.018714782,0.832061068,1.10259301,,,,0.967327039,0.191294971
tauA,b0365,945030,-0.212132889,-0.174792433,NA,NA,NA,-0.193462661,0.61357423,0.668663423,,,,0.641118826,0.038953942
tauB,b0366,945027,0.049507649,-0.112774577,NA,NA,NA,-0.031633464,1.120747165,0.771303715,,,,0.94602544,0.247093833
tauC,b0367,945026,-0.185462778,0.31732668,NA,NA,NA,0.065931951,0.652434957,2.076474872,,,,1.364454914,1.006948281
tauD,b0368,945021,0.212622458,0.028829641,NA,NA,NA,0.12072605,1.631632916,1.068635607,,,,1.350134262,0.398099215
ykiB,b0370,945015,-0.011182188,0.328566567,NA,NA,NA,0.15869219,0.974580712,2.130917161,,,,1.552748937,0.817653345
yaiT,b0371,4056040,-0.460413108,-0.102915438,NA,NA,NA,-0.281664273,0.346407186,0.789013732,,,,0.567710459,0.312970091
yaiU,b0374,4056040,-0.275738583,-0.142156597,NA,NA,NA,-0.20894759,0.529982363,0.720847511,,,,0.625414937,0.13496204
yaiV,b0375,946902,-0.131994552,-0.000489898,NA,NA,NA,-0.066242225,0.737913487,0.998872604,,,,0.868393045,0.184525961
ampH,b0376,946904,0.092663754,0.415988434,NA,NA,NA,0.254326094,1.237837838,2.606084145,,,,1.921960991,0.967496242
sbmA,b0377,946884,0,0.132548192,NA,NA,NA,0.066274096,1,1.356901092,,,,1.178450546,0.252367182
yaiW,b0378,945038,-0.473818619,-0.37738068,NA,NA,NA,-0.42559965,0.335877863,0.419391206,,,,0.377634534,0.059052852
yaiY,b0379,945223,0.120216588,-0.324674329,NA,NA,NA,-0.102228871,1.318914333,0.473506201,,,,0.896210267,0.597793823
yaiZ,b0380,947355,-0.109637146,0.01608682,NA,NA,NA,-0.046775163,0.776895944,1.037735849,,,,0.907315897,0.184441666
ddlA,b0381,945313,-0.041002984,0.154387698,NA,NA,NA,0.056692357,0.909907021,1.426880813,,,,1.168393917,0.365555674
yaiB,b0382,947709,0.150537155,0.243747016,NA,NA,NA,0.197142086,1.414285716,1.752859134,,,,1.583572425,0.23940756
phoA,b0383,945041,-0.08843689,-0.308740053,NA,NA,NA,-0.198588472,0.815761322,0.491201797,,,,0.653481559,0.229498241
psiF,b0384,945040,-0.068524006,-0.198249324,NA,NA,NA,-0.133386665,0.854035639,0.633505918,,,,0.743770778,0.155938061
yaiC,b0385,945037,-0.026247312,0.157318069,NA,NA,NA,0.065535379,0.941353384,1.436541144,,,,1.188947264,0.350150623
proC,b0386,945034,-0.207472789,0.161193065,NA,NA,NA,-0.023139862,0.620193501,1.449416046,,,,1.034804774,0.586348885
yaiI,b0387,945033,-0.386824004,-0.218090925,NA,NA,NA,-0.302457465,0.41037037,0.605214152,,,,0.507792261,0.13777536
aroL,b0388,945031,0.002042225,0.270680779,NA,NA,NA,0.136361502,1.00471347,1.865008343,,,,1.434860907,0.608320338
yaiA,b0389,945043,-0.041724334,-1.15553193,-0.13702372,NA,NA,-0.444759995,0.908396947,0.069898534,0.72941767,,,0.569237717,0.441602887
aroM,b0390,945045,0.10487385,0.08095616,NA,NA,NA,0.092915005,1.273133219,1.204914304,,,,1.239023761,0.048238057
yaiE,b0391,945048,0.119097993,-0.047010552,NA,NA,NA,0.036043721,1.315521629,0.89740699,,,,1.10646431,0.295651697
ykiA,b0392,945423,0.119409999,0.209140005,NA,NA,NA,0.164275002,1.316467066,1.618601748,,,,1.467534407,0.213641482
rdgC,b0393,948585,0.301493738,0.065504862,NA,NA,NA,0.1834993,2.002136753,1.162799569,,,,1.582468161,0.593501015
mak,b0394,949086,-0.198219638,-0.007117796,-0.400910281,-0.078258197,0.072677055,-0.122365771,0.633549222,0.983744243,0.397273612,0.835106383,1.182162163,0.806367125,0.304439661
araJ,b0396,949077,0.061909625,0.187845126,NA,NA,NA,0.124877376,1.153213254,1.541150764,,,,1.347182009,0.274313244
sbcC,b0397,949076,-0.091344519,0.06098655,NA,NA,NA,-0.015178985,0.81031799,1.150764749,,,,0.98054137,0.240732212
sbcD,b0398,945049,-0.191932006,0.083295027,NA,NA,NA,-0.05431849,0.642788346,1.211420802,,,,0.927104574,0.402083866
phoB,b0399,945046,-0.142918468,0,NA,NA,NA,-0.071459234,0.719584056,1,,,,0.859792028,0.198284016
phoR,b0400,945044,0.0953114,0.091312041,NA,NA,NA,0.093311721,1.24540728,1.233991139,,,,1.239699209,0.008072431
brnQ,b0401,945042,0.129549737,0.17482417,NA,NA,NA,0.152186954,1.347565045,1.495630007,,,,1.421597526,0.104697739
proY,b0402,945050,0.159512769,0.140024576,NA,NA,NA,0.149768673,1.443819054,1.38046238,,,,1.412140717,0.044799934
malZ,b0403,949131,-0.00467864,0.096732834,NA,NA,NA,0.046027097,0.989284854,1.249490142,,,,1.119387498,0.183992924
yajB,b0404,949132,-0.129505752,-0.104068197,NA,NA,NA,-0.116786975,0.742154368,0.78692221,,,,0.764538289,0.031655645
queA,b0405,944905,-0.022488627,-0.161331973,NA,NA,NA,-0.0919103,0.949535865,0.689712389,,,,0.819624127,0.183722942
tgt,b0406,949130,0.332617408,0.431666142,NA,NA,NA,0.382141775,2.150886075,2.701880531,,,,2.426383303,0.389611916
yajC,b0407,945374,0.042381066,0.120371981,NA,NA,NA,0.081376524,1.102506265,1.319386333,,,,1.210946299,0.153357367
yajD,b0410,945051,-0.223941146,0.052944102,NA,NA,NA,-0.085498522,0.5971162,1.129650508,,,,0.863383354,0.37655862
tsx,b0411,946242,-0.104618385,-0.277533854,NA,NA,NA,-0.19107612,0.785925925,0.527796063,,,,0.656860994,0.182525376
yajI,b0412,947233,0.191146301,0.154048115,NA,NA,NA,0.172597208,1.552910051,1.425765544,,,,1.489337798,0.089904744
ybaD,b0413,947437,0.158691272,-0.081399713,-0.063296175,0.206934756,0.108217508,0.065829529,1.441090556,0.829087346,0.864378239,1.610403686,1.282972974,1.20558656,0.34767171
nusB,b0416,945054,-0.454602142,-0.188362105,NA,NA,NA,-0.321482124,0.351073346,0.648093842,,,,0.499583594,0.210025207
pgpA,b0418,947542,-0.001309142,-0.379444302,NA,NA,NA,-0.190376722,0.996990128,0.417403127,,,,0.707196627,0.409829899
yajO,b0419,946903,-0.171935299,0.07506468,-0.042552351,-0.036722807,NA,-0.044036444,0.673076924,1.188679246,0.906666666,0.918918919,,0.921835439,0.210811934
xseB,b0422,945069,-0.09879643,0.111293286,NA,NA,NA,0.006248428,0.796532627,1.292091549,,,,1.044312088,0.350413074
thiI,b0423,945067,-0.043905486,-0.016705694,0.166331422,0.172160965,NA,0.069470302,0.903846153,0.96226415,1.466666667,1.486486485,,1.204815864,0.314811204
yajL,b0424,945066,-0.001322502,-0.195580444,NA,NA,NA,-0.098451473,0.996959458,0.637411003,,,,0.817185231,0.254239151
panE,b0425,945065,0.034129703,0.089579662,NA,NA,NA,0.061854683,1.081756972,1.229078614,,,,1.155417793,0.104172132
yajQ,b0426,945063,-0.193676434,0.206773308,NA,NA,NA,0.006548437,0.64021164,1.609805134,,,,1.125008387,0.685606134
yajR,b0427,945058,-0.016788304,-0.177672532,NA,NA,NA,-0.097230418,0.962081129,0.664243737,,,,0.813162433,0.21060284
cyoE,b0428,945073,0.139020118,0.122452039,NA,NA,NA,0.130736079,1.377273267,1.325720705,,,,1.351496986,0.036453167
cyoD,b0429,944918,0.085568532,-0.049505039,NA,NA,NA,0.018031747,1.217779144,0.892267267,,,,1.055023205,0.230171656
cyoC,b0430,946897,0.230786689,0.084205795,NA,NA,NA,0.157496242,1.70132267,1.213963964,,,,1.457643317,0.344614646
cyoB,b0431,945615,0.026053818,0.044434989,NA,NA,NA,0.035244404,1.061827131,1.107732733,,,,1.084779932,0.032460162
cyoA,b0432,945080,0.05134544,-0.223864041,NA,NA,NA,-0.086259301,1.125499846,0.597222222,,,,0.861361034,0.37354869
ampG,b0433,946438,0.032460611,0.0874322,NA,NA,NA,0.059946406,1.077607514,1.223016173,,,,1.150311843,0.102819449
yajG,b0434,945521,-0.17056018,-0.493317163,NA,NA,NA,-0.331938672,0.675211484,0.321131448,,,,0.498171466,0.250372395
tig,b0436,945081,-0.336798579,-0.359439827,NA,NA,NA,-0.348119203,0.460470085,0.437079234,,,,0.448774659,0.01653983
clpP,b0437,945082,0.410450295,0.303343344,NA,NA,NA,0.35689682,2.573062261,2.010681787,,,,2.291872024,0.397663047
clpX,b0438,945083,0.20668761,-0.156960445,NA,NA,NA,0.024863583,1.609487507,0.696689965,,,,1.153088736,0.645445332
lon,b0439,945085,-0.040051957,-0.332189398,NA,NA,NA,-0.186120678,0.911901737,0.465383093,,,,0.688642415,0.315736361
hupB,b0440,949095,-0.039406772,-0.074317875,NA,NA,NA,-0.056862324,0.913257459,0.842717718,,,,0.877987589,0.049879129
ppiD,b0441,946056,0.148251244,0.108287027,NA,NA,NA,0.128269136,1.406861173,1.28317836,,,,1.345019767,0.087456956
ybaV,b0442,945884,-0.088688832,-0.355282681,NA,NA,NA,-0.221985757,0.815288221,0.441283124,,,,0.628285673,0.264461541
ybaW,b0443,945812,-0.121708722,0.152849781,-0.087863334,-0.242218138,0.159014097,-0.027985263,0.755598832,1.4218369,0.816839378,0.572508398,1.442162163,1.001789134,0.40294744
ybaX,b0444,947034,-0.182340208,-0.16073852,NA,NA,NA,-0.171539364,0.657142858,0.690655509,,,,0.673899183,0.023697023
ybaE,b0445,949093,-0.210037789,-0.106711151,NA,NA,NA,-0.15837447,0.616541353,0.782147838,,,,0.699344595,0.117101468
cof,b0446,945089,-0.657688662,-0.347108769,NA,NA,NA,-0.502398716,0.219943604,0.449667222,,,,0.334805413,0.162439128
ybaO,b0447,945091,0.159872085,0.065291938,NA,NA,NA,0.112582012,1.445014101,1.162229616,,,,1.303621858,0.199958827
mdlA,b0448,945092,-0.077273273,0.076510771,NA,NA,NA,-0.000381251,0.837002446,1.192643844,,,,1.014823145,0.251476445
mdlB,b0449,945088,-0.156074146,-0.186987817,NA,NA,NA,-0.171530982,0.698113207,0.650147928,,,,0.674130568,0.033916574
glnK,b0450,945087,-0.201626419,-0.238077426,NA,NA,NA,-0.219851923,0.628598848,0.577992994,,,,0.603295921,0.035783743
amtB,b0451,945084,-0.363866318,-0.062294877,NA,NA,NA,-0.213080598,0.432646985,0.866373426,,,,0.649510206,0.306690908
tesB,b0452,945074,-0.332130077,-0.13045188,NA,NA,NA,-0.231290979,0.465446665,0.740539315,,,,0.60299299,0.194519878
ybaY,b0453,945070,0.126660917,0.14823914,NA,NA,NA,0.137450029,1.33863112,1.406821964,,,,1.372726542,0.048218208
ybaZ,b0454,945094,-0.333801167,-0.415239942,NA,NA,NA,-0.374520555,0.463659148,0.384379359,,,,0.424019253,0.056059277
ybaA,b0456,948863,-0.134123227,-0.111061991,NA,NA,NA,-0.122592609,0.734305486,0.774351259,,,,0.754328373,0.028316638
ylaB,b0457,948951,0.121767638,-0.023671441,NA,NA,NA,0.049048099,1.323633158,0.946953294,,,,1.135293226,0.266352886
ylaC,b0458,948876,0.293302132,-0.205546238,NA,NA,NA,0.043877947,1.964726632,0.62295082,,,,1.293838726,0.948778775
maa,b0459,945096,0.122592575,0.266210478,NA,NA,NA,0.194401527,1.326149772,1.845909811,,,,1.586029791,0.367525848
hha,b0460,945098,-0.252674524,-0.030602269,NA,NA,NA,-0.141638397,0.558888889,0.931960983,,,,0.745424936,0.263801808
ybaJ,b0461,945106,0.047962365,0.064733671,NA,NA,NA,0.056348018,1.116766467,1.160736579,,,,1.138751523,0.031091565
acrB,b0462,945108,0.047992693,-0.051333708,NA,NA,NA,-0.001670508,1.116844457,0.888518126,,,,1.002681291,0.161451097
acrA,b0463,945112,0.416606777,0.261443811,NA,NA,NA,0.339025294,2.609797297,1.825760517,,,,2.217778907,0.554397724
acrR,b0464,945516,-0.956743958,-0.40445384,-0.299874298,NA,NA,-0.553690699,0.110472973,0.394045307,0.501332318,,,0.335283533,0.201946692
kefA,b0465,945132,0.004608227,0.093138981,NA,NA,NA,0.048873604,1.010667329,1.239193084,,,,1.124930207,0.161592111
ybaM,b0466,945144,-0.377786856,-0.31043389,NA,NA,NA,-0.344110373,0.418999152,0.489289741,,,,0.454144447,0.049702952
priC,b0467,945071,-0.314865012,-0.09746391,NA,NA,NA,-0.206164461,0.484322882,0.798980334,,,,0.641651608,0.222496418
ybaN,b0468,945558,-0.159291749,-0.029893283,NA,NA,NA,-0.094592516,0.692960135,0.933483653,,,,0.813221894,0.170075811
apt,b0469,945113,-0.079651008,0.088359761,NA,NA,NA,0.004354377,0.832432432,1.225631068,,,,1.02903175,0.278033422
ybaB,b0471,945104,-0.231386005,-0.295373316,NA,NA,NA,-0.263379661,0.586967418,0.50655509,,,,0.546761254,0.056860102
recR,b0472,945100,-0.078660058,-0.061941137,NA,NA,NA,-0.070300598,0.834334,0.867079389,,,,0.850706695,0.023154487
htpG,b0473,945099,-0.453507784,0.264836934,0.517482078,NA,NA,0.109603743,0.351959114,1.84008097,3.292168673,,,1.828069586,1.470141581
aes,b0476,947514,-0.079034868,0.25179229,NA,NA,NA,0.086378711,0.833614254,1.785633356,,,,1.309623805,0.673179163
ybaL,b0478,946576,-0.129534488,-0.085846492,NA,NA,NA,-0.10769049,0.742105264,0.820641561,,,,0.781373412,0.055533549
fsr,b0479,945119,-0.145977787,0.026607471,NA,NA,NA,-0.059685158,0.714532872,1.063181647,,,,0.888857259,0.246531913
ushA,b0480,947331,0.024306936,-0.000717419,NA,NA,NA,0.011794759,1.057564675,0.998349445,,,,1.02795706,0.04187149
